hit_name,qseqid,pident,db,taxon_name
BMBM-0874,1_1102_19558_13322_lib_ACATCG_tag_ACGTAT,98.722,local,Nemertea
BMBM-0874,1_1110_7812_19059_lib_ATTGGC_tag_ACGTAT,98.408,local,Nemertea
BMBM-0874,1_1101_23846_8956_lib_ACATCG_tag_ACAGTC,98.083,local,Nemertea
BMBM-0874,1_1104_9875_22042_lib_ACATCG_tag_ACGTAT,98.722,local,Nemertea
BMBM-0874,1_1108_10390_15290_lib_ATTGGC_tag_AGACGC,98.722,local,Nemertea
BMBM-0874,1_1108_28488_11425_lib_ATTGGC_tag_AGACGC,98.722,local,Nemertea
BMBM-0874,1_1102_9257_10604_lib_ATTGGC_tag_AGACGC,98.403,local,Nemertea
BMBM-0874,1_1109_23589_16740_lib_ATTGGC_tag_AGACGC,98.083,local,Nemertea
BMBM-0874,1_2119_25534_7954_lib_ATTGGC_tag_AGACGC,98.722,local,Nemertea
BMBM-0874,1_1103_18962_15133_lib_ATTGGC_tag_AGACGC,98.722,local,Nemertea
BMBM-0874,1_2115_6893_10736_lib_ATTGGC_tag_AGACGC,98.722,local,Nemertea
BMBM-0874,1_2115_16915_17527_lib_ATTGGC_tag_AGACGC,98.644,local,Nemertea
BMBM-0874,1_2114_3221_15677_lib_ACATCG_tag_AGCTAG,99.673,local,Nemertea
BMBM-0874,1_2113_20729_7167_lib_TACAAG_tag_AGTCAT,99.678,local,Nemertea
BMBM-0874,1_2108_8269_6110_lib_ATTGGC_tag_AGACGC,98.693,local,Nemertea
BMBM-0874,1_1117_26182_8360_lib_ATTGGC_tag_ATAGCA,98.077,local,Nemertea
BMBM-0874,1_1111_20357_15403_lib_ACATCG_tag_ATAGCA,98.722,local,Nemertea
BMBM-0874,1_1110_8167_7780_lib_ATTGGC_tag_AGCTAG,98.714,local,Nemertea
BMBM-0874,1_1119_6974_14016_lib_ATTGGC_tag_AGCTAG,98.722,local,Nemertea
BMBM-0874,1_2119_10570_22031_lib_ATTGGC_tag_AGCTAG,98.722,local,Nemertea
BMBM-0874,1_2119_17223_17996_lib_ATTGGC_tag_AGCTAG,98.403,local,Nemertea
BMBM-0874,1_1113_9940_11563_lib_ATTGGC_tag_AGCTAG,99.353,local,Nemertea
BMBM-0874,1_1111_22545_6494_lib_ATTGGC_tag_AGCTAG,98.722,local,Nemertea
BMBM-0874,1_1103_15892_3102_lib_ATTGGC_tag_AGCTAG,98.722,local,Nemertea
BMBM-0874,1_1111_20088_9914_lib_CACTGT_tag_AGACGC,99.678,local,Nemertea
BMBM-0874,1_1101_27859_16275_lib_ACATCG_tag_ACAGTC,98.722,local,Nemertea
BMBM-0874,1_1101_15346_13086_lib_ACATCG_tag_ACAGTC,99.681,local,Nemertea
BMBM-0874,1_2104_24827_8701_lib_ACATCG_tag_AGTGTA,98.722,local,Nemertea
BMBM-0874,1_1103_28299_16347_lib_ACATCG_tag_ACAGTC,99.681,local,Nemertea
BMBM-0874,1_1102_23795_23145_lib_ACATCG_tag_ACGTAT,98.083,local,Nemertea
BMBM-0874,1_1102_20700_21014_lib_ATTGGC_tag_ATGTCG,97.444,local,Nemertea
BMBM-0874,1_2103_28082_18358_lib_ATTGGC_tag_ATGTCG,97.125,local,Nemertea
BMBM-0874,1_1108_20783_12535_lib_ACATCG_tag_ATAGCA,98.722,local,Nemertea
BMBM-0874,1_1108_20003_6856_lib_ATTGGC_tag_ATGTCG,98.722,local,Nemertea
BMBM-0874,1_2104_16605_9267_lib_ATTGGC_tag_ATGTCG,98.722,local,Nemertea
BMBM-0874,1_1112_8119_22756_lib_ATTGGC_tag_ATGTCG,98.403,local,Nemertea
BMBM-0874,1_1112_23665_2178_lib_ATTGGC_tag_ATGTCG,98.722,local,Nemertea
BMBM-0874,1_1104_11388_20769_lib_ACATCG_tag_AGTGTA,98.722,local,Nemertea
BMBM-0874,1_2110_20057_12169_lib_ACATCG_tag_AGCTAG,98.722,local,Nemertea
BMBM-0874,1_2107_17691_13460_lib_ACATCG_tag_AGCTAG,98.083,local,Nemertea
BMBM-0874,1_1118_28709_13154_lib_ACATCG_tag_AGCTAG,98.722,local,Nemertea
BMBM-0874,1_1109_10766_18774_lib_ATTGGC_tag_AGCTAG,98.722,local,Nemertea
BMBM-0874,1_1107_29044_10523_lib_ATTGGC_tag_ATGTCG,98.083,local,Nemertea
BMBM-0874,1_1108_11459_4525_lib_CACTGT_tag_ACAGTC,98.722,local,Nemertea
BMBM-0874,1_1103_10009_15556_lib_ATTGGC_tag_AGACGC,98.722,local,Nemertea
BMBM-0874,1_1109_20648_9729_lib_CACTGT_tag_AGACGC,98.403,local,Nemertea
BMBM-0874,1_1108_10351_20759_lib_CACTGT_tag_AGACGC,98.722,local,Nemertea
BMBM-0874,1_1117_15835_4129_lib_CACTGT_tag_AGACGC,98.722,local,Nemertea
BMBM-0874,1_2119_20443_22315_lib_CACTGT_tag_AGACGC,98.722,local,Nemertea
BMBM-0874,1_2119_19542_6030_lib_CACTGT_tag_AGACGC,98.722,local,Nemertea
BMBM-0874,1_1104_10336_12388_lib_CACTGT_tag_AGACGC,97.444,local,Nemertea
BMBM-0874,1_1103_6935_12507_lib_ACATCG_tag_AGCTAG,98.722,local,Nemertea
BMBM-0874,1_2116_18463_14210_lib_ATTGGC_tag_ATGTCG,98.722,local,Nemertea
BMBM-0874,1_1111_4581_12029_lib_CACTGT_tag_AGACGC,99.676,local,Nemertea
BMBM-0874,1_1103_4741_21046_lib_ATTGGC_tag_AGACGC,98.083,local,Nemertea
BMBM-0874,1_1101_4223_17195_lib_CACTGT_tag_AGTGTA,98.083,local,Nemertea
BMBM-0874,1_1115_9569_23474_lib_CACTGT_tag_AGTGTA,97.444,local,Nemertea
BMBM-0874,1_1103_24501_10608_lib_CACTGT_tag_AGTGTA,98.089,local,Nemertea
BMBM-0874,1_2115_13973_24882_lib_ATTGGC_tag_AGCTAG,99.361,local,Nemertea
BMBM-0874,1_1101_20429_21603_lib_ACATCG_tag_ACGTAT,99.361,local,Nemertea
BMBM-0874,1_2106_26735_15805_lib_CACTGT_tag_AGACGC,97.764,local,Nemertea
BMBM-0874,1_2111_16245_17780_lib_GATCTG_tag_ACGTAT,98.387,local,Nemertea
BMBM-0874,1_1102_12098_17269_lib_GATCTG_tag_AGACGC,98.722,local,Nemertea
BMBM-0874,1_2110_18992_11627_lib_GATCTG_tag_AGACGC,98.089,local,Nemertea
BMBM-0874,1_2103_5666_21012_lib_GATCTG_tag_AGACGC,98.722,local,Nemertea
BMBM-0874,1_1110_18481_20833_lib_GATCTG_tag_AGACGC,98.083,local,Nemertea
BMBM-0874,1_2103_7082_13360_lib_ACATCG_tag_AGCTAG,97.764,local,Nemertea
BMBM-0874,1_1109_5715_7260_lib_GATCTG_tag_AGTCAT,99.674,local,Nemertea
BMBM-0874,1_1111_16692_6638_lib_GATCTG_tag_AGTCAT,98.052,local,Nemertea
BMBM-0874,1_2101_6704_6764_lib_GATCTG_tag_AGTCAT,98.722,local,Nemertea
BMBM-0874,1_2102_23634_8575_lib_GATCTG_tag_AGTCAT,99.038,local,Nemertea
BMBM-0874,1_2101_2058_11086_lib_GATCTG_tag_AGTCAT,99.357,local,Nemertea
BMBM-0874,1_1112_15992_12590_lib_GATCTG_tag_AGTCAT,98.722,local,Nemertea
BMBM-0874,1_1111_2757_18241_lib_GATCTG_tag_AGTCAT,99.353,local,Nemertea
BMBM-0874,1_1104_19240_11066_lib_GATCTG_tag_AGTCAT,98.658,local,Nemertea
BMBM-0874,1_1103_8641_2516_lib_GATCTG_tag_AGTCAT,99.676,local,Nemertea
BMBM-0874,1_2117_13719_3971_lib_ATTGGC_tag_AGCTAG,98.722,local,Nemertea
BMBM-0874,1_2110_22786_11823_lib_GATCTG_tag_AGTCAT,99.327,local,Nemertea
BMBM-0874,1_1111_10513_15141_lib_GATCTG_tag_AGTCAT,97.411,local,Nemertea
BMBM-0874,1_1110_28153_19254_lib_ATTGGC_tag_AGCTAG,98.722,local,Nemertea
BMBM-0874,1_1108_14851_5075_lib_GATCTG_tag_AGTCAT,98.083,local,Nemertea
BMBM-0874,1_1102_9210_8877_lib_ATTGGC_tag_ATGTCG,98.722,local,Nemertea
BMBM-0874,1_1106_26102_7682_lib_GATCTG_tag_AGTGTA,97.444,local,Nemertea
BMBM-0874,1_1117_15285_13287_lib_ACATCG_tag_ACTAGC,99.681,local,Nemertea
BMBM-0874,1_1101_11446_24065_lib_ACATCG_tag_ACAGTC,99.681,local,Nemertea
BMBM-0874,1_1101_26480_14585_lib_CACTGT_tag_AGACGC,99.042,local,Nemertea
BMBM-0874,1_1102_20290_10580_lib_GGAACT_tag_AGACGC,97.771,local,Nemertea
BMBM-0874,1_2119_17639_4783_lib_CACTGT_tag_AGACGC,99.042,local,Nemertea
BMBM-0874,1_1101_3544_19601_lib_ACATCG_tag_ACAGTC,99.681,local,Nemertea
BMBM-0874,1_1104_18251_3846_lib_ATTGGC_tag_AGCTAG,98.077,local,Nemertea
BMBM-0874,1_2118_16293_22371_lib_ACATCG_tag_ACAGTC,97.764,local,Nemertea
BMBM-0874,1_2115_2366_14128_lib_GGACGG_tag_ATAGCA,98.403,local,Nemertea
BMBM-0874,1_1116_23882_22276_lib_ACATCG_tag_ACAGTC,97.764,local,Nemertea
BMBM-0874,1_1101_15455_19296_lib_ACATCG_tag_ACAGTC,99.681,local,Nemertea
BMBM-0874,1_2117_23138_3596_lib_CACTGT_tag_ACAGTC,99.361,local,Nemertea
BMBM-0874,1_2112_19452_13624_lib_TACAAG_tag_ATAGCA,97.764,local,Nemertea
BMBM-0874,1_1103_17186_3563_lib_TACAAG_tag_ATGTCG,99.671,local,Nemertea
BMBM-0874,1_2105_14732_14479_lib_ATTGGC_tag_AGCTAG,98.722,local,Nemertea
BMBM-0874,1_1106_19801_18159_lib_TGACAT_tag_ACAGTC,98.058,local,Nemertea
BMBM-0874,1_2119_20893_10742_lib_TGACAT_tag_ACAGTC,99.676,local,Nemertea
BMBM-0874,1_1110_18345_14165_lib_CACTGT_tag_AGACGC,98.403,local,Nemertea
BMBM-0874,1_1104_23366_10583_lib_ACATCG_tag_ACAGTC,99.681,local,Nemertea
BMBM-0874,1_2102_18186_19397_lib_ACATCG_tag_AGTGTA,99.042,local,Nemertea
BMBM-0874,1_1114_20584_16965_lib_ATTGGC_tag_ACGTAT,99.359,local,Nemertea
BMBM-0874,1_1112_23571_21407_lib_TGGTCA_tag_AGCTAG,99.042,local,Nemertea
BMBM-0874,1_1105_6695_4242_lib_ATTGGC_tag_AGACGC,99.042,local,Nemertea
BMBM-0874,1_1101_27089_7040_lib_ATTGGC_tag_AGACGC,98.083,local,Nemertea
BMBM-0874,1_2103_13263_14036_lib_TGACAT_tag_AGTCAT,98.722,local,Nemertea
BMBM-0874,1_2119_17161_18947_lib_ATTGGC_tag_AGCTAG,97.764,local,Nemertea
BMBM-0874,1_1108_16679_3204_lib_TGACAT_tag_AGTGTA,99.308,local,Nemertea
BMBM-0874,1_2119_5995_21072_lib_ACATCG_tag_AGCTAG,98.722,local,Nemertea
BMBM-0874,1_2106_7502_13168_lib_TGACAT_tag_ACAGTC,98.058,local,Nemertea
BMBM-0874,1_1102_16667_10360_lib_ACATCG_tag_ACAGTC,99.681,local,Nemertea
BMBM-0874,1_1103_20388_15934_lib_TGGTCA_tag_ACGTAT,98.083,local,Nemertea
BMBM-0874,1_1104_11938_25074_lib_ACATCG_tag_AGACGC,98.083,local,Nemertea
BMBM-0874,1_1110_10257_1842_lib_TGGTCA_tag_AGCTAG,98.722,local,Nemertea
BMBM-0874,1_2119_21998_20475_lib_TGGTCA_tag_AGCTAG,98.722,local,Nemertea
BMBM-0874,1_2115_15304_10798_lib_TGGTCA_tag_AGCTAG,98.722,local,Nemertea
BMBM-0874,1_1112_25113_15711_lib_GGACGG_tag_ACAGTC,98.722,local,Nemertea
BMBM-0874,1_2119_15769_2852_lib_ACATCG_tag_AGCTAG,98.722,local,Nemertea
BMBM-0874,1_2102_11716_23056_lib_ACATCG_tag_AGCTAG,98.722,local,Nemertea
BMBM-0874,1_1108_17078_7698_lib_TGGTCA_tag_AGTCAT,98.722,local,Nemertea
BMBM-0874,1_2102_12537_8168_lib_TGGTCA_tag_AGTCAT,99.652,local,Nemertea
BMBM-0874,1_1116_5281_16625_lib_TGGTCA_tag_AGTCAT,98.392,local,Nemertea
BMBM-0874,1_1111_21721_9678_lib_ACATCG_tag_AGCTAG,98.403,local,Nemertea
BMBM-0874,1_2101_18130_20503_lib_GATCTG_tag_AGTCAT,98.397,local,Nemertea
BMBM-0874,1_1106_18678_8711_lib_CACTGT_tag_AGTGTA,97.764,local,Nemertea
BMBM-0874,1_1101_8107_3391_lib_TGGTCA_tag_ATAGCA,98.403,local,Nemertea
BMBM-0874,1_1103_21378_1743_lib_TGGTCA_tag_ATAGCA,99.349,local,Nemertea
BMBM-0874,1_2119_27918_11001_lib_ATTGGC_tag_AGCTAG,98.722,local,Nemertea
BMBM-0874,1_2108_25278_19398_lib_ATTGGC_tag_AGACGC,98.083,local,Nemertea
BMBM-0874,1_1112_11242_24806_lib_GATCTG_tag_AGTCAT,97.764,local,Nemertea
BMBM-0874,1_2105_19905_17384_lib_ACATCG_tag_ACAGTC,99.681,local,Nemertea
BMBM-0874;G724,1_1101_10145_6361_lib_ACATCG_tag_ACAGTC,100,local,Nemertea;NA
BMBM-0874;G724,1_1109_11867_3283_lib_ACATCG_tag_AGCTAG,100,local,Nemertea;NA
BMBM-0874;G724,1_1101_15265_5537_lib_ACATCG_tag_AGTGTA,100,local,Nemertea;NA
BMBM-0874;G724,1_1109_3910_11895_lib_ATTGGC_tag_AGACGC,100,local,Nemertea;NA
BMBM-0874;G724,1_1103_4437_20289_lib_ATTGGC_tag_AGACGC,100,local,Nemertea;NA
BMBM-0874;G724,1_2110_5589_17961_lib_ACATCG_tag_AGCTAG,100,local,Nemertea;NA
BMBM-0874;G724,1_1110_17440_21584_lib_ATTGGC_tag_AGCTAG,100,local,Nemertea;NA
BMBM-0874;G724,1_2104_13949_16590_lib_ATTGGC_tag_AGCTAG,100,local,Nemertea;NA
BMBM-0874;G724,1_2111_9156_18395_lib_ATTGGC_tag_ATGTCG,100,local,Nemertea;NA
BMBM-0874;G724,1_2102_18010_13213_lib_TGACAT_tag_AGTGTA,100,local,Nemertea;NA
BMBM-0875,1_1101_21049_4263_lib_ACATCG_tag_ACAGTC,100,local,Chone_magna
BMBM-0875,1_1106_20366_24621_lib_ATTGGC_tag_ACTAGC,99.681,local,Chone_magna
BMBM-0875,1_2111_23932_21402_lib_CACTGT_tag_AGTGTA,99.681,local,Chone_magna
BMBM-0875,1_2116_24638_3588_lib_ATTGGC_tag_AGTGTA,99.681,local,Chone_magna
BMBM-0875,1_1109_8543_11280_lib_ACATCG_tag_ATCGAC,99.681,local,Chone_magna
BMBM-0875,1_2111_26824_16264_lib_ATTGGC_tag_AGTGTA,99.681,local,Chone_magna
BMBM-0875,1_2119_11068_10537_lib_ACATCG_tag_ACAGTC,99.681,local,Chone_magna
BMBM-0875,1_1108_9059_12254_lib_TGGTCA_tag_AGTCAT,99.681,local,Chone_magna
BMBM-0875,1_1117_4634_8264_lib_TGGTCA_tag_ATGTCG,99.361,local,Chone_magna
BMBM-0877,1_1101_10083_19961_lib_ATTGGC_tag_AGTCAT,100,local,Tubulanus_sexlineatus
BMBM-0878,1_1113_7860_9275_lib_ACATCG_tag_AGCTAG,99.677,local,Magelona
BMBM-0878,1_1101_24594_11861_lib_CACTGT_tag_AGTCAT,97.419,local,Magelona
BMBM-0878,1_1106_25377_9356_lib_TACAAG_tag_ACGTAT,97.419,local,Magelona
BMBM-0878,1_1104_21416_10220_lib_TGGTCA_tag_ACGTAT,97.419,local,Magelona
BMBM-0878,1_1103_7401_5109_lib_TGGTCA_tag_ACGTAT,97.097,local,Magelona
BMBM-0878;BMBM-0802,1_2115_17456_13938_lib_ACATCG_tag_ACGTAT,100,local,Crisia_pugeti;Magelona
BMBM-0878;BMBM-0802,1_1116_17895_3559_lib_TGGTCA_tag_ACGTAT,100,local,Crisia_pugeti;Magelona
BMBM-0891,1_1109_13269_19311_lib_ATTGGC_tag_ACAGTC,100,local,Plumularia_lagenifera
BMBM-0891,1_1116_15196_12071_lib_ATTGGC_tag_ACAGTC,99.042,local,Plumularia_lagenifera
BMBM-0891,1_2119_22172_13334_lib_ATTGGC_tag_ACAGTC,99.681,local,Plumularia_lagenifera
BMBM-0891,1_1101_6459_15680_lib_CACTGT_tag_AGCTAG,97.444,local,Plumularia_lagenifera
BMBM-0891,1_1101_7542_11624_lib_CACTGT_tag_AGCTAG,99.674,local,Plumularia_lagenifera
BMBM-0891,1_1108_19837_24862_lib_ATTGGC_tag_ATCGAC,98.722,local,Plumularia_lagenifera
BMBM-0891,1_1103_26462_19684_lib_CACTGT_tag_AGCTAG,97.125,local,Plumularia_lagenifera
BMBM-0891,1_2105_12584_3798_lib_CACTGT_tag_AGCTAG,97.125,local,Plumularia_lagenifera
BMBM-0891,1_1118_6549_11822_lib_CACTGT_tag_AGCTAG,97.764,local,Plumularia_lagenifera
BMBM-0891,1_2101_22331_16945_lib_GATCTG_tag_ACGTAT,99.042,local,Plumularia_lagenifera
BMBM-0891,1_1114_12980_17682_lib_CACTGT_tag_AGCTAG,99.681,local,Plumularia_lagenifera
BMBM-0891,1_1111_26257_15575_lib_TACAAG_tag_ATCGAC,98.722,local,Plumularia_lagenifera
BMBM-0891,1_1114_26694_19659_lib_CACTGT_tag_AGCTAG,97.764,local,Plumularia_lagenifera
BMBM-0903,1_1101_17571_18648_lib_ATTGGC_tag_ACAGTC,99.361,local,Campanularia_volubilis
BMBM-0903,1_1102_19611_6524_lib_ATTGGC_tag_ACAGTC,100,local,Campanularia_volubilis
BMBM-0903,1_1103_10803_10250_lib_ATTGGC_tag_ACAGTC,98.722,local,Campanularia_volubilis
BMBM-0903,1_1111_21281_7646_lib_CACTGT_tag_ACTAGC,99.042,local,Campanularia_volubilis
BMBM-0903,1_1112_27389_12442_lib_ATTGGC_tag_AGTCAT,99.681,local,Campanularia_volubilis
BMBM-0903,1_1118_23377_17535_lib_TGGTCA_tag_ACAGTC,98.403,local,Campanularia_volubilis
BMBM-0903,1_1106_14869_20232_lib_TGGTCA_tag_ACAGTC,98.403,local,Campanularia_volubilis
BMBM-0903,1_2119_14449_3951_lib_ATTGGC_tag_ACAGTC,99.042,local,Campanularia_volubilis
BMBM-0903,1_1107_9378_3830_lib_TACAAG_tag_AGTCAT,98.718,local,Campanularia_volubilis
BMBM-0903,1_2110_14734_8676_lib_TACAAG_tag_ATAGCA,99.346,local,Campanularia_volubilis
BMBM-0903,1_1104_15259_5110_lib_TACAAG_tag_ATGTCG,97.764,local,Campanularia_volubilis
BMBM-0903,1_1106_10210_24899_lib_ATTGGC_tag_ATAGCA,99.361,local,Campanularia_volubilis
BMBM-0907,1_1106_21006_14834_lib_ACATCG_tag_AGACGC,100,local,Bowerbankia_gracilis
BMBM-0907,1_1114_21796_15293_lib_ACATCG_tag_AGCTAG,99.681,local,Bowerbankia_gracilis
BMBM-0907,1_1104_13444_3684_lib_ATTGGC_tag_ACTAGC,99.042,local,Bowerbankia_gracilis
BMBM-0907,1_2118_3781_9996_lib_GGAACT_tag_AGACGC,99.023,local,Bowerbankia_gracilis
BMBM-0907,1_1119_20855_19580_lib_GGAACT_tag_AGACGC,99.038,local,Bowerbankia_gracilis
BMBM-0907,1_1114_24803_20887_lib_GGAACT_tag_AGACGC,99.038,local,Bowerbankia_gracilis
BMBM-0907,1_1110_27505_13194_lib_GGAACT_tag_AGTGTA,98.718,local,Bowerbankia_gracilis
BMBM-0907,1_2114_5981_21529_lib_GGACGG_tag_ACTAGC,99.681,local,Bowerbankia_gracilis
BMBM-0907,1_1115_17487_1931_lib_GGAACT_tag_AGACGC,100,local,Bowerbankia_gracilis
BMBM-0907,1_1113_18606_2762_lib_TACAAG_tag_AGTGTA,98.071,local,Bowerbankia_gracilis
BMBM-0907,1_1108_18630_8463_lib_TACAAG_tag_AGCTAG,98.722,local,Bowerbankia_gracilis
BMBM-0907,1_1106_20144_18051_lib_TACAAG_tag_AGTGTA,97.428,local,Bowerbankia_gracilis
BMBM-0907,1_2107_26578_11084_lib_TTGACT_tag_AGTCAT,99.361,local,Bowerbankia_gracilis
BMBM-0907,1_1116_4438_11520_lib_GGAACT_tag_AGACGC,99.681,local,Bowerbankia_gracilis
BMBM-0907,1_1107_16902_23966_lib_ATTGGC_tag_AGTGTA,99.681,local,Bowerbankia_gracilis
BMBM-0907,1_2119_12881_4876_lib_ATTGGC_tag_AGCTAG,99.681,local,Bowerbankia_gracilis
BMBM-0907,1_1103_16714_9172_lib_TTGACT_tag_AGCTAG,99.349,local,Bowerbankia_gracilis
BMBM-0907,1_2114_21368_11908_lib_TTGACT_tag_AGCTAG,98.722,local,Bowerbankia_gracilis
BMBM-0907,1_2103_25241_7880_lib_TTGACT_tag_AGCTAG,99.357,local,Bowerbankia_gracilis
BMBM-0907,1_2112_8716_7737_lib_TTGACT_tag_AGTCAT,99.029,local,Bowerbankia_gracilis
BMBM-0907,1_1111_25804_18793_lib_TTGACT_tag_AGCTAG,99.038,local,Bowerbankia_gracilis
BMBM-0907,1_1119_17228_4772_lib_TTGACT_tag_AGTCAT,98.382,local,Bowerbankia_gracilis
BMBM-0907,1_2114_9873_4477_lib_TTGACT_tag_AGTCAT,98.722,local,Bowerbankia_gracilis
BMBM-0907,1_1105_16797_13984_lib_TTGACT_tag_AGTCAT,99.357,local,Bowerbankia_gracilis
BMBM-0907,1_1107_4040_7284_lib_TTGACT_tag_ATAGCA,98.722,local,Bowerbankia_gracilis
BMBM-0907,1_1102_14988_12594_lib_TTGACT_tag_AGTCAT,98.722,local,Bowerbankia_gracilis
BMBM-0908,1_1116_8533_21969_lib_ACATCG_tag_AGACGC,99.681,local,Hydractinia
BMBM-0908,1_2107_22575_16909_lib_ACATCG_tag_ATGTCG,100,local,Hydractinia
BMBM-0908,1_1113_18074_9417_lib_ATTGGC_tag_ACAGTC,100,local,Hydractinia
BMBM-0908,1_2117_12393_16037_lib_TACAAG_tag_ATGTCG,99.678,local,Hydractinia
BMBM-0908,1_1101_27556_10686_lib_GGAACT_tag_ACTAGC,99.042,local,Hydractinia
BMBM-0908,1_2108_26909_19075_lib_TACAAG_tag_AGACGC,100,local,Hydractinia
BMBM-0908,1_2115_21961_10420_lib_TACAAG_tag_AGTCAT,100,local,Hydractinia
BMBM-0908,1_2115_28867_10687_lib_TACAAG_tag_ACGTAT,99.353,local,Hydractinia
BMBM-0908,1_2115_25099_17235_lib_TACAAG_tag_ACGTAT,99.357,local,Hydractinia
BMBM-0908,1_1106_14701_11325_lib_TACAAG_tag_AGACGC,100,local,Hydractinia
BMBM-0908,1_1105_10546_13708_lib_TACAAG_tag_ATAGCA,99.357,local,Hydractinia
BMBM-0908,1_2101_24252_3575_lib_TACAAG_tag_ATAGCA,99.333,local,Hydractinia
BMBM-0908,1_1116_24647_3682_lib_TACAAG_tag_ATAGCA,99.035,local,Hydractinia
BMBM-0908,1_1119_15179_21529_lib_TTGACT_tag_ATGTCG,99.678,local,Hydractinia
BMBM-0908,1_1104_23692_11365_lib_GGAACT_tag_ACTAGC,99.038,local,Hydractinia
BMBM-0908,1_2107_16810_6626_lib_TACAAG_tag_ACGTAT,99.681,local,Hydractinia
BMBM-0908,1_2115_13885_22044_lib_TACAAG_tag_ATGTCG,99.679,local,Hydractinia
BMBM-0908,1_1113_18089_11514_lib_TGGTCA_tag_ACTAGC,99.038,local,Hydractinia
BMBM-0908,1_1118_17647_18363_lib_TGGTCA_tag_ATGTCG,98.722,local,Hydractinia
BMBM-0908,1_2119_27603_15221_lib_TACAAG_tag_AGACGC,99.678,local,Hydractinia
BMBM-0908,1_2112_28377_17645_lib_TACAAG_tag_ATCGAC,100,local,Hydractinia
BMBM-0908,1_1105_20427_8831_lib_TTGACT_tag_ATGTCG,99.357,local,Hydractinia
BMBM-0908,1_1104_10703_12709_lib_TTGACT_tag_ATGTCG,99.678,local,Hydractinia
BMBM-0908,1_2110_22425_15024_lib_TTGACT_tag_ATGTCG,99.678,local,Hydractinia
BMBM-0908,1_1105_19599_18576_lib_TTGACT_tag_ATGTCG,99.357,local,Hydractinia
BMBM-0908,1_1108_13761_16797_lib_TACAAG_tag_AGACGC,100,local,Hydractinia
BMBM-0961,1_1101_15705_13795_lib_ACATCG_tag_ACGTAT,100,local,Amonardia_perturbata
BMBM-0961,1_2106_19350_7953_lib_ACATCG_tag_AGTCAT,99.023,local,Amonardia_perturbata
BMBM-0961,1_1109_19408_8126_lib_ACATCG_tag_AGTCAT,98.403,local,Amonardia_perturbata
BMBM-0961,1_1107_28750_12520_lib_ACATCG_tag_AGTCAT,98.722,local,Amonardia_perturbata
BMBM-0961,1_1119_24344_17556_lib_TGGTCA_tag_ATCGAC,98.083,local,Amonardia_perturbata
BMBM-0961,1_1104_16162_12999_lib_ACATCG_tag_AGTCAT,98.083,local,Amonardia_perturbata
BMBM-0961,1_1107_17871_3628_lib_ACATCG_tag_AGTCAT,98.722,local,Amonardia_perturbata
BMBM-0961,1_2102_19657_23380_lib_ACATCG_tag_AGTCAT,98.722,local,Amonardia_perturbata
BMBM-0961,1_2105_17700_13508_lib_ATTGGC_tag_AGCTAG,97.764,local,Amonardia_perturbata
BMBM-0961,1_1108_3995_17501_lib_ATTGGC_tag_AGCTAG,98.403,local,Amonardia_perturbata
BMBM-0961,1_2114_20300_6070_lib_ATTGGC_tag_AGCTAG,98.718,local,Amonardia_perturbata
BMBM-0961,1_1105_8093_16014_lib_ATTGGC_tag_ATCGAC,98.722,local,Amonardia_perturbata
BMBM-0961,1_1101_5601_7654_lib_ACATCG_tag_AGTCAT,100,local,Amonardia_perturbata
BMBM-0961,1_1108_26928_7959_lib_ACATCG_tag_AGTCAT,99.681,local,Amonardia_perturbata
BMBM-0961,1_1113_18407_15294_lib_CACTGT_tag_ATAGCA,98.722,local,Amonardia_perturbata
BMBM-0961,1_2111_21984_11749_lib_CACTGT_tag_ATCGAC,98.722,local,Amonardia_perturbata
BMBM-0961,1_1116_14618_18865_lib_GATCTG_tag_ACTAGC,99.681,local,Amonardia_perturbata
BMBM-0961,1_1109_19289_19172_lib_ACATCG_tag_AGTCAT,99.681,local,Amonardia_perturbata
BMBM-0961,1_1119_2617_17768_lib_ACATCG_tag_AGACGC,99.681,local,Amonardia_perturbata
BMBM-0961,1_1112_6249_16322_lib_GGAACT_tag_ACAGTC,99.357,local,Amonardia_perturbata
BMBM-0961,1_1111_10936_13213_lib_GGAACT_tag_ACAGTC,100,local,Amonardia_perturbata
BMBM-0961,1_2119_24708_15453_lib_GGAACT_tag_ACTAGC,98.722,local,Amonardia_perturbata
BMBM-0961,1_1111_12665_9896_lib_ACATCG_tag_AGACGC,99.681,local,Amonardia_perturbata
BMBM-0961,1_1119_5617_13843_lib_ATTGGC_tag_AGCTAG,99.681,local,Amonardia_perturbata
BMBM-0961,1_2117_19829_6896_lib_ACATCG_tag_AGTCAT,99.038,local,Amonardia_perturbata
BMBM-0961,1_1116_20511_2910_lib_ACATCG_tag_AGTCAT,99.681,local,Amonardia_perturbata
BMBM-0961,1_1102_21556_12779_lib_ACATCG_tag_AGTCAT,99.681,local,Amonardia_perturbata
BMBM-0961,1_1107_12568_18085_lib_ACATCG_tag_ACGTAT,99.042,local,Amonardia_perturbata
BMBM-0961,1_1119_7873_22261_lib_TACAAG_tag_AGTCAT,98.083,local,Amonardia_perturbata
BMBM-0961,1_1107_4921_18928_lib_TACAAG_tag_AGTGTA,98.397,local,Amonardia_perturbata
